price,cost,sales,profit_margin,inventory,discount_percentage,delivery_days,category,material,color,location,season,store_type,brand,revenue
169.5200192,138.7301921,22,18.16294451,64,10.22000462,4,Desk,Metal,Red,Suburban,Winter,Online,BrandC,9599.837383
108.2817146,61.72591084,2,42.99507439,87,11.31335954,2,Table,Glass,White,Rural,Fall,Retail,BrandD,-1501.233109
449.9366359,346.0488969,21,23.08941542,87,27.19174447,5,Bed,Wood,Black,Suburban,Summer,Online,BrandD,14245.20511
480.0431742,282.3622137,36,41.17982946,144,15.90346695,5,Chair,Glass,Blue,Suburban,Fall,Retail,BrandA,6506.019667
437.9574278,257.2049581,44,41.27169862,125,4.132887882,5,Bed,Glass,Red,Urban,Winter,Retail,BrandA,16509.9569
414.2822336,351.9860795,39,15.03712907,88,11.07168478,1,Desk,Glass,Black,Rural,Spring,Online,BrandD,7542.431702
344.8588913,206.8696689,47,40.01324189,60,21.66292339,6,Bed,Glass,Blue,Urban,Summer,Retail,BrandB,13280.65439
297.8858168,180.3099687,39,39.47010614,14,5.225525642,2,Desk,Metal,Brown,Rural,Fall,Online,BrandB,14765.42707
89.14404196,44.59531934,29,49.97386437,93,17.70693592,7,Table,Fabric,White,Urban,Summer,Retail,BrandA,1321.338516
233.8039459,198.3283152,26,15.17323863,50,20.85822399,4,Bed,Metal,Green,Urban,Summer,Online,BrandA,2438.799431
217.7098327,177.87719,21,18.29620747,26,10.31560727,5,Sofa,Plastic,Green,Urban,Winter,Retail,BrandD,-2697.811168
166.8892027,125.3223717,17,24.9068426,73,20.81642066,5,Sofa,Glass,Brown,Rural,Spring,Retail,BrandB,10653.20491
375.5390512,300.4711628,16,19.98936944,60,26.52622055,5,Bed,Plastic,White,Urban,Summer,Online,BrandD,4302.704428
273.1440808,153.1845069,31,43.9180573,185,14.16350233,2,Bed,Metal,Red,Suburban,Winter,Online,BrandA,5007.461601
86.47079716,59.08804121,9,31.66705622,30,11.48727985,5,Chair,Glass,White,Rural,Summer,Online,BrandC,8501.50096
149.0824409,95.48547786,31,35.95122451,11,7.534752041,3,Bed,Metal,Brown,Suburban,Spring,Online,BrandC,2513.10613
357.4664436,192.1420064,14,46.24893895,45,18.1261644,4,Chair,Glass,Blue,Urban,Summer,Online,BrandC,-454.4107994
84.25888677,58.51376879,49,30.55478059,158,26.39556144,2,Chair,Metal,Red,Urban,Spring,Online,BrandD,-512.5070298
433.0431113,376.0095408,37,13.17041399,31,9.739838016,4,Chair,Wood,Green,Suburban,Winter,Online,BrandB,10175.82053
272.8159372,140.779475,2,48.39763524,159,11.88706574,9,Chair,Fabric,Brown,Urban,Winter,Online,BrandA,-4849.368579
266.2639598,164.1741947,48,38.34156346,180,12.19876553,8,Table,Fabric,Blue,Rural,Spring,Online,BrandB,7754.403382
316.5835031,184.5733662,46,41.69836255,60,16.82437025,3,Sofa,Glass,Brown,Suburban,Spring,Retail,BrandB,24187.488
421.1064347,250.6672526,14,40.47413385,45,6.852268847,1,Chair,Wood,Black,Rural,Winter,Online,BrandA,-257.5995717
206.5141436,178.2989052,33,13.66261792,84,24.66633466,1,Sofa,Plastic,Black,Rural,Spring,Retail,BrandB,-2326.795552
355.1072687,244.0395237,35,31.27723783,79,8.868068325,6,Chair,Wood,Black,Rural,Spring,Online,BrandC,12716.71131
304.5793838,209.099767,39,31.34802348,134,21.16088073,3,Sofa,Glass,Green,Urban,Fall,Online,BrandA,8985.148548
170.1627216,136.8500093,47,19.5769743,3,15.39647225,4,Bed,Wood,White,Urban,Summer,Retail,BrandC,10066.49705
445.3834939,250.215058,20,43.82031184,51,17.5769281,1,Bed,Plastic,Red,Suburban,Winter,Retail,BrandD,4571.553546
408.8417097,284.106615,2,30.50938584,158,5.388262165,8,Sofa,Glass,Green,Suburban,Winter,Online,BrandC,-3568.942443
346.3033256,232.7137866,41,32.80059144,111,22.05069595,1,Chair,Fabric,Blue,Rural,Fall,Retail,BrandD,19436.18116
432.7617781,319.7089418,19,26.12357238,35,5.658615571,5,Table,Wood,Blue,Urban,Spring,Online,BrandD,-301.2523209
440.2823904,396.1762572,37,10.01769187,181,3.404209129,6,Sofa,Fabric,Black,Urban,Spring,Retail,BrandA,17538.88201
368.7633395,297.8794873,18,19.22204424,53,16.400385,2,Desk,Fabric,Red,Urban,Spring,Online,BrandC,9000.639819
426.6559978,281.2287143,16,34.08537188,118,21.27891411,7,Table,Metal,Black,Suburban,Winter,Retail,BrandC,9482.402364
363.8621578,302.3771746,4,16.89787791,126,1.501075093,7,Desk,Plastic,Blue,Urban,Fall,Online,BrandC,-83.30508657
356.0633473,202.3448701,12,43.17166547,16,2.081859448,1,Sofa,Wood,Blue,Rural,Summer,Retail,BrandA,-2057.302143
328.3751202,168.1889668,29,48.78145255,74,24.08037488,4,Chair,Fabric,White,Rural,Fall,Online,BrandD,14727.30379
388.7224878,226.1507159,7,41.8220651,157,24.27098099,4,Desk,Fabric,White,Rural,Winter,Retail,BrandD,-167.0911799
121.3722974,77.21276174,14,36.38353776,104,7.359141512,5,Sofa,Plastic,White,Urban,Summer,Online,BrandD,9224.154641
446.3918416,314.3635547,12,29.5767697,149,18.45684608,1,Table,Fabric,Black,Rural,Spring,Online,BrandA,6208.393571
442.3295875,330.0007213,35,25.39483438,116,13.29540225,1,Chair,Fabric,Brown,Rural,Fall,Online,BrandA,11003.58308
63.16127737,54.58664679,5,13.57577131,42,18.98088124,7,Desk,Fabric,Red,Suburban,Fall,Retail,BrandB,2223.078788
421.6175378,296.7941257,17,29.60583962,111,25.88637852,9,Sofa,Fabric,White,Suburban,Winter,Retail,BrandC,11066.10223
107.9914404,75.64911173,42,29.94897421,114,2.395692737,1,Chair,Metal,Green,Urban,Fall,Retail,BrandD,4837.421738
200.8034844,104.4373308,32,47.99027961,26,23.33953278,2,Chair,Metal,White,Urban,Summer,Retail,BrandB,1238.068246
384.5787153,197.6598537,10,48.60353789,36,14.79087314,6,Bed,Glass,Black,Urban,Fall,Retail,BrandB,-5660.803316
122.3419532,88.14297112,43,27.95360152,45,16.92380831,6,Chair,Wood,Red,Urban,Winter,Online,BrandC,2249.108165
418.0851609,282.3209708,17,32.47285547,112,19.6179408,2,Sofa,Plastic,White,Urban,Fall,Retail,BrandA,9751.31575
424.4603801,354.7097218,5,16.4327842,34,27.67869447,9,Table,Glass,Red,Suburban,Summer,Online,BrandB,-3516.79281
278.3604802,157.0709786,45,43.57281661,131,1.701598607,4,Bed,Metal,Green,Suburban,Summer,Online,BrandA,15718.88592
52.87364227,26.96495823,42,49.00113352,79,0.884290564,7,Sofa,Metal,Blue,Suburban,Winter,Online,BrandA,2342.050976
179.1671599,121.7647803,9,32.03844928,79,5.347853445,6,Sofa,Metal,Red,Rural,Spring,Online,BrandC,5253.746753
327.6171133,194.9293723,49,40.50085773,153,29.59343178,3,Sofa,Glass,Brown,Rural,Winter,Online,BrandB,-393.6251508
491.5337801,255.5217462,33,48.01542507,120,21.45229102,8,Desk,Metal,White,Suburban,Spring,Retail,BrandD,5639.2456
334.3160872,264.0559892,36,21.01606853,146,18.43923357,7,Desk,Glass,Black,Suburban,Summer,Online,BrandB,7503.155803
166.9116115,90.90627272,36,45.53628,121,1.411171602,9,Table,Metal,Brown,Urban,Fall,Retail,BrandD,15255.38866
335.3025664,249.239719,18,25.66722,80,26.37330672,3,Sofa,Fabric,Brown,Suburban,Fall,Online,BrandD,672.3586519
292.9934209,179.4350015,9,38.75800999,172,24.3827056,1,Desk,Fabric,Black,Urban,Summer,Online,BrandA,1360.066746
400.9304278,228.2891522,29,43.06015799,153,19.94400132,2,Desk,Wood,Black,Suburban,Winter,Retail,BrandD,20061.75032
98.14128747,63.97836509,14,34.80993908,149,10.17392446,1,Desk,Metal,Black,Urban,Fall,Retail,BrandC,3377.376052
392.4625561,322.0462612,25,17.94216895,118,2.115148667,5,Table,Wood,Brown,Suburban,Winter,Online,BrandB,13902.18521
293.5699604,192.8277385,15,34.31625692,57,17.40115464,2,Table,Glass,Red,Urban,Fall,Online,BrandA,425.6573769
483.3464017,386.8259243,6,19.96921403,62,21.59083714,3,Sofa,Wood,Black,Rural,Spring,Online,BrandA,8168.860907
203.8424747,112.1530123,42,44.98054813,155,2.827210514,8,Bed,Metal,Blue,Rural,Fall,Retail,BrandD,14976.31027
334.6798519,270.7923357,29,19.08914321,192,19.01302979,5,Sofa,Glass,Brown,Urban,Spring,Retail,BrandA,10368.35633
469.4126475,279.1941235,15,40.522667,171,8.590982037,4,Desk,Glass,Brown,Urban,Fall,Online,BrandC,6006.397661
96.1293776,74.11164078,29,22.9042748,99,22.92732664,5,Desk,Fabric,Brown,Rural,Fall,Retail,BrandC,4945.731228
471.7528193,342.6400271,4,27.36873781,170,16.18847552,6,Chair,Glass,Green,Suburban,Fall,Retail,BrandA,-6546.896355
359.548575,313.4033511,18,12.83421131,164,3.871103634,7,Sofa,Glass,Red,Urban,Fall,Retail,BrandA,11664.51089
80.5266766,52.73925636,49,34.50709928,65,15.79558343,9,Desk,Wood,Red,Suburban,Fall,Retail,BrandC,-923.0646237
185.4336051,97.62450236,44,47.35339245,144,11.8721059,1,Desk,Glass,Black,Rural,Winter,Retail,BrandD,5797.433203
368.6774399,187.1635981,39,49.23378058,167,5.410679048,4,Bed,Plastic,Brown,Rural,Spring,Retail,BrandA,20188.22434
80.30777066,66.7151524,16,16.92565756,165,25.24547172,9,Chair,Fabric,Brown,Urban,Spring,Retail,BrandD,6448.350374
311.9767071,221.4704721,11,29.01057449,84,0.330853455,5,Sofa,Fabric,Black,Suburban,Fall,Online,BrandA,-4685.248854
205.6473756,166.5944497,14,18.99023793,188,9.363848306,8,Table,Glass,Red,Rural,Winter,Retail,BrandC,-2127.170469
329.411983,195.5950322,3,40.622976,136,0.377851145,1,Sofa,Wood,Black,Suburban,Winter,Retail,BrandA,4185.068642
70.58391522,45.03490234,42,36.19665018,188,2.880208395,4,Sofa,Fabric,Black,Rural,Summer,Online,BrandA,-5817.897371
442.1915628,226.4204527,38,48.79584511,143,8.912886575,9,Bed,Fabric,Black,Urban,Summer,Retail,BrandA,22402.35331
488.0700361,431.7452555,45,11.54030702,122,1.628135562,1,Sofa,Plastic,Black,Suburban,Winter,Retail,BrandC,22195.18713
485.9950349,372.8297121,42,23.28528373,1,17.89891597,1,Bed,Glass,Black,Suburban,Summer,Retail,BrandC,23822.88993
387.3433243,338.2599665,18,12.67179649,105,2.60588724,4,Bed,Fabric,White,Urban,Spring,Retail,BrandC,3066.058399
108.5388081,65.79606947,20,39.3801437,107,21.05140902,3,Desk,Fabric,White,Urban,Winter,Online,BrandB,-1567.061045
391.2184382,291.2955547,48,25.54145555,71,1.579263379,7,Table,Fabric,Brown,Urban,Summer,Retail,BrandB,23652.68828
61.06411241,47.10485554,25,22.86000127,170,1.779266844,3,Bed,Fabric,Brown,Urban,Winter,Online,BrandB,17.57709403
59.95559819,37.59335199,38,37.29801199,125,9.159776971,1,Chair,Wood,White,Rural,Summer,Retail,BrandB,-4134.983058
195.6245986,164.1767108,13,16.0756306,169,26.89714575,2,Chair,Metal,Red,Suburban,Winter,Retail,BrandC,4666.453037
269.8894357,237.1962669,4,12.11354148,56,19.24179746,4,Table,Plastic,Green,Rural,Fall,Retail,BrandA,-7090.032466
396.683338,338.7445817,14,14.60579529,80,23.10393876,1,Bed,Wood,Red,Urban,Spring,Retail,BrandC,11481.14539
357.4829195,284.4229878,33,20.43732096,194,4.246563284,1,Table,Plastic,Brown,Rural,Summer,Online,BrandB,12217.01419
250.6562179,153.1474078,28,38.90141281,157,25.023763,8,Desk,Fabric,White,Rural,Fall,Online,BrandD,813.8303815
173.1319998,106.0686993,37,38.73535832,140,0.244387446,7,Chair,Plastic,Red,Suburban,Winter,Online,BrandD,12116.1691
498.7060251,441.526451,8,11.46558718,18,6.391720522,8,Sofa,Glass,Green,Suburban,Fall,Online,BrandC,9548.567997
241.781586,121.8854337,44,49.58862016,6,18.48276963,4,Chair,Glass,Black,Suburban,Spring,Online,BrandA,8690.782754
253.1241609,199.0618999,34,21.35800107,136,11.25739226,6,Bed,Metal,Blue,Urban,Summer,Retail,BrandB,19014.42898
123.6307195,96.74084827,44,21.7501535,53,29.52580175,3,Table,Metal,White,Urban,Summer,Online,BrandA,15095.34535
407.6642969,305.371466,5,25.09241836,103,0.910177405,8,Chair,Plastic,White,Suburban,Winter,Online,BrandA,3636.512425
362.1570016,324.5084412,5,10.39564616,85,29.95794504,4,Sofa,Wood,Green,Rural,Spring,Retail,BrandA,6595.34154
149.3463258,93.304382,31,37.52482257,81,18.70883499,3,Sofa,Wood,Black,Suburban,Fall,Online,BrandB,10307.59253
87.07147053,55.37647531,45,36.40112545,60,16.76120984,4,Table,Fabric,Black,Urban,Winter,Retail,BrandC,-2413.141522
356.2246859,189.3604086,9,46.84242388,86,1.785373277,6,Table,Wood,Blue,Rural,Summer,Online,BrandB,4582.364033
344.5300464,233.2879282,42,32.28807454,1,8.1998663,7,Chair,Metal,Black,Urban,Fall,Retail,BrandB,9874.540429
172.9667871,104.5444835,32,39.55805895,177,27.73988065,7,Bed,Wood,Green,Suburban,Winter,Online,BrandC,-114.9555665
477.888603,304.5845381,33,36.26453191,30,10.6273801,4,Desk,Fabric,Brown,Suburban,Fall,Retail,BrandC,14702.38571
117.9760513,98.37181939,3,16.61712839,32,19.84959601,8,Sofa,Glass,Black,Rural,Fall,Online,BrandC,1267.381147
244.5506605,213.7846725,30,12.58061946,79,29.98489051,7,Table,Wood,Brown,Suburban,Winter,Online,BrandD,-2923.375638
474.6271641,272.5751665,12,42.57067712,10,7.892091415,2,Desk,Wood,Brown,Urban,Fall,Retail,BrandD,6964.606224
238.8772926,155.0322163,29,35.09964274,160,17.28242637,8,Desk,Metal,Green,Urban,Fall,Retail,BrandC,4475.47254
337.3366764,293.9727972,3,12.85477752,127,20.89313378,9,Desk,Plastic,White,Urban,Spring,Retail,BrandA,7790.163993
228.9174791,120.1183543,26,47.52766157,134,4.938817397,5,Bed,Glass,White,Rural,Spring,Online,BrandD,11471.4562
173.3968411,93.10443005,30,46.30557888,127,4.460176911,4,Table,Plastic,White,Urban,Summer,Retail,BrandB,689.8486259
492.7899416,278.4836756,9,43.48836043,30,13.68923735,4,Sofa,Fabric,Red,Suburban,Spring,Online,BrandB,10391.61867
234.2003028,172.8597618,26,26.19148663,175,11.57437565,4,Table,Fabric,White,Rural,Winter,Retail,BrandD,8064.196793
452.3446417,253.398451,2,43.98110916,125,21.42646311,6,Chair,Plastic,Green,Urban,Fall,Online,BrandB,-380.5585629
153.4795727,136.1717661,3,11.27694474,46,2.085263143,4,Sofa,Metal,Blue,Urban,Summer,Retail,BrandC,-2110.057568
145.8971168,99.01830303,46,32.13141891,180,29.16499871,7,Table,Metal,Black,Suburban,Spring,Retail,BrandB,-984.305664
64.0103373,44.84610217,4,29.93928159,106,0.428309451,7,Sofa,Metal,White,Suburban,Fall,Online,BrandD,-5835.044503
343.2500714,205.4912707,25,40.13365537,18,18.03950473,5,Chair,Glass,Red,Rural,Winter,Retail,BrandA,-2102.408234
215.8368547,148.5786592,13,31.1615899,80,16.87897788,5,Sofa,Fabric,Brown,Urban,Fall,Retail,BrandB,2436.684044
438.9612124,335.7023705,39,23.52345469,122,4.041471926,8,Desk,Fabric,Red,Urban,Winter,Retail,BrandB,6127.333261
262.944458,210.4793751,44,19.95291452,133,4.527479481,7,Bed,Fabric,Green,Suburban,Fall,Online,BrandA,6713.167317
485.6870426,389.3011051,35,19.84527669,106,23.78032463,7,Chair,Glass,Blue,Rural,Summer,Online,BrandD,16240.86567
133.4864821,97.59950169,23,26.88435549,48,26.62687375,6,Sofa,Fabric,White,Suburban,Summer,Retail,BrandA,9719.017825
440.8804256,379.9260218,9,13.825609,72,8.490508977,7,Chair,Plastic,White,Suburban,Spring,Retail,BrandB,-2111.046472
399.4685838,330.3457939,2,17.30368611,49,13.13891892,7,Desk,Wood,Red,Rural,Spring,Online,BrandD,3742.004097
396.9148301,318.6508646,41,19.71807541,80,10.64985123,2,Bed,Glass,Green,Urban,Fall,Online,BrandC,12991.97906
430.1524527,224.6437669,44,47.77577913,94,2.17641039,2,Chair,Wood,Red,Urban,Fall,Retail,BrandD,15933.75442
392.4607959,197.3101302,31,49.72488151,11,20.19612738,7,Desk,Plastic,Red,Urban,Spring,Online,BrandD,10482.50167
331.7991447,194.0955023,44,41.50210891,22,24.75578804,7,Desk,Metal,Blue,Rural,Spring,Retail,BrandC,7710.792911
109.060195,83.47570248,47,23.45905624,53,9.146380722,7,Desk,Metal,Green,Rural,Fall,Retail,BrandD,4236.124569
64.63678077,42.94978316,2,33.55210044,117,29.70527381,5,Sofa,Metal,Blue,Rural,Fall,Online,BrandB,445.5526865
464.3815315,306.9387798,32,33.90374963,196,2.275546718,1,Table,Glass,Green,Rural,Fall,Online,BrandB,20324.96389
327.4926415,279.6245994,18,14.61652447,58,19.85372141,2,Chair,Metal,White,Rural,Summer,Online,BrandB,11611.99649
408.4417809,350.5350043,13,14.17748607,163,13.44684044,9,Table,Glass,Black,Suburban,Winter,Online,BrandB,1603.019704
266.6850582,230.3279124,46,13.63298944,2,13.39805703,8,Desk,Glass,Brown,Urban,Winter,Online,BrandC,9274.203193
102.788685,64.29958841,5,37.44487694,57,13.72936848,8,Table,Wood,Black,Rural,Spring,Online,BrandB,4464.437397
106.3336065,82.55978599,42,22.35776749,182,7.760453214,1,Desk,Metal,Green,Urban,Summer,Online,BrandD,3214.611122
358.5043793,218.2048636,44,39.13467275,56,21.46688482,6,Desk,Fabric,Black,Rural,Fall,Online,BrandA,15959.61442
243.6376527,140.3947193,10,42.37560668,144,21.64729578,9,Bed,Metal,Red,Urban,Fall,Retail,BrandC,6419.965423
140.236127,80.4749198,43,42.61470171,166,8.471913303,8,Bed,Metal,White,Suburban,Spring,Retail,BrandC,10615.20836
271.217546,172.7230088,25,36.31569517,89,25.05919383,3,Table,Metal,Brown,Urban,Spring,Online,BrandA,5520.199145
78.89402168,53.01544515,34,32.80169521,195,9.50534831,4,Chair,Fabric,Brown,Urban,Summer,Retail,BrandB,-3389.96906
311.8871309,259.6085066,37,16.76203316,54,21.75279372,3,Table,Fabric,Brown,Rural,Winter,Retail,BrandB,8190.009468
171.047032,93.72632228,30,45.20435626,44,3.629993025,6,Chair,Glass,White,Urban,Winter,Retail,BrandD,2408.720277
408.9015953,324.6557382,7,20.6029661,0,5.061049284,9,Table,Fabric,Black,Suburban,Fall,Retail,BrandB,6603.142928
189.6628815,135.1503489,6,28.74180343,20,9.473869335,8,Sofa,Glass,Brown,Suburban,Spring,Retail,BrandB,8657.518916
254.8490671,156.7775743,3,38.48218629,20,17.81621303,4,Sofa,Wood,Brown,Suburban,Summer,Online,BrandD,8396.502486
55.22924296,38.50184251,13,30.28721662,51,19.36534456,2,Chair,Glass,Green,Rural,Fall,Online,BrandB,5006.566848
82.60109951,51.21076765,3,38.00231721,81,11.89068516,8,Bed,Metal,Red,Rural,Winter,Online,BrandA,-4455.570745
226.6221004,167.3451881,26,26.15672179,170,2.335174593,8,Chair,Plastic,Green,Rural,Winter,Online,BrandB,12770.35629
265.9724756,179.1424547,24,32.64624309,179,11.20903956,6,Table,Plastic,Black,Rural,Summer,Online,BrandA,7800.442866
320.0092467,181.0491391,6,43.42377884,66,20.66302548,8,Desk,Metal,White,Rural,Fall,Online,BrandA,-2600.576205
181.2481604,99.07626733,43,45.33667702,112,20.12986383,9,Sofa,Glass,White,Suburban,Summer,Retail,BrandA,10534.45333
362.7418488,260.6946853,49,28.13217272,43,4.805892396,1,Desk,Metal,Green,Urban,Fall,Online,BrandB,15814.89101
437.0550787,376.2892191,42,13.90347867,159,0.233519108,9,Sofa,Fabric,Blue,Suburban,Winter,Retail,BrandB,8565.776052
400.932945,255.6280598,12,36.24169254,9,22.58944852,2,Table,Glass,Green,Rural,Spring,Online,BrandC,-1177.064908
67.82847141,53.80154643,49,20.67999571,63,3.191044992,1,Sofa,Metal,Blue,Suburban,Spring,Retail,BrandD,2890.920073
266.2281263,203.2557345,36,23.6535458,68,2.470474319,8,Chair,Fabric,Green,Urban,Winter,Retail,BrandD,8823.639291
97.21858029,84.83506864,2,12.73780343,67,0.081036505,8,Desk,Fabric,Blue,Rural,Spring,Online,BrandC,-5130.488242
158.9202571,131.6483343,11,17.16075931,27,12.97803978,4,Desk,Glass,Blue,Suburban,Spring,Online,BrandA,5276.61435
493.998167,358.9598672,39,27.33578964,180,15.09791703,8,Table,Wood,Brown,Suburban,Fall,Online,BrandD,18956.00742
114.1229943,87.05441228,34,23.71878007,115,19.12992138,7,Desk,Wood,Brown,Urban,Summer,Online,BrandC,-4040.907022
274.4996691,235.8925496,26,14.06454134,50,8.881915221,2,Table,Fabric,Blue,Rural,Fall,Retail,BrandA,19670.0397
328.1700804,216.5290849,18,34.01924862,180,21.31274149,5,Bed,Wood,Blue,Rural,Summer,Online,BrandC,-1424.835205
366.1092367,230.9116425,21,36.92821177,3,5.079955722,4,Chair,Fabric,Red,Urban,Summer,Online,BrandB,5009.001057
301.8419076,152.226249,36,49.56755665,78,24.95970159,3,Sofa,Wood,Blue,Urban,Spring,Retail,BrandB,10031.13094
54.39688134,45.18316095,40,16.93795703,16,17.15544987,1,Sofa,Fabric,Brown,Urban,Summer,Retail,BrandA,-470.1651918
196.9075887,161.5414657,46,17.96077198,107,17.5166947,5,Sofa,Fabric,Blue,Urban,Summer,Online,BrandA,14742.51298
282.9702395,153.3081278,44,45.82181928,194,6.293262413,8,Bed,Fabric,White,Rural,Winter,Online,BrandB,10790.68946
89.53992462,65.43066888,22,26.92570475,73,2.223262479,9,Chair,Fabric,Red,Rural,Summer,Retail,BrandD,-2682.509405
207.782119,142.4538997,30,31.44073207,174,13.94174409,7,Desk,Plastic,Blue,Suburban,Winter,Online,BrandD,8437.01026
64.94139896,35.55435337,43,45.25163618,183,18.46835856,1,Desk,Wood,Brown,Suburban,Fall,Retail,BrandB,-12220.2961
85.36032372,76.16081038,30,10.77727092,22,2.85139376,1,Chair,Fabric,Brown,Suburban,Spring,Retail,BrandD,5156.886
228.6154743,133.940858,8,41.4121645,17,28.51603424,1,Chair,Metal,Black,Rural,Summer,Online,BrandB,7757.011514
109.7220893,57.81187454,34,47.3106328,128,29.41243081,2,Sofa,Glass,Brown,Rural,Winter,Retail,BrandC,-8900.055774
305.3933817,225.361672,47,26.20610482,34,16.36370086,1,Desk,Metal,Red,Rural,Fall,Online,BrandC,9984.713644
360.2592361,286.6030359,9,20.44533291,63,28.50207466,4,Chair,Metal,Brown,Suburban,Fall,Online,BrandC,-5912.689302
410.2640146,210.4561587,20,48.70226216,185,5.383357127,9,Desk,Plastic,White,Urban,Fall,Online,BrandD,7829.203841
140.0676099,106.9398071,40,23.65129445,58,0.762620555,4,Chair,Wood,Green,Urban,Winter,Retail,BrandC,16777.57889
125.367162,89.37634975,25,28.70832496,0,1.182286059,4,Table,Plastic,White,Urban,Winter,Online,BrandA,4243.488859
97.05552815,52.53674007,19,45.86939964,130,17.62537438,7,Sofa,Wood,White,Urban,Spring,Online,BrandA,426.0506996
336.3936123,191.4111782,5,43.09904492,66,1.849256503,9,Chair,Fabric,Red,Urban,Summer,Retail,BrandC,-12471.00229
367.9140769,267.5433342,11,27.28102811,36,28.7563682,7,Bed,Plastic,Red,Rural,Fall,Online,BrandA,-2647.343315
64.21376517,39.71897787,15,38.14569546,28,4.257996323,1,Chair,Glass,Black,Suburban,Spring,Online,BrandC,257.0986023
471.2955108,412.5373517,8,12.46737085,88,9.141684182,1,Table,Wood,Brown,Urban,Winter,Online,BrandC,3891.480621
73.38707764,60.72751994,19,17.25039082,160,24.67553406,4,Bed,Plastic,Black,Urban,Spring,Retail,BrandB,2765.86646
293.5833509,262.295258,23,10.65731174,99,6.562209693,4,Bed,Glass,Red,Urban,Fall,Retail,BrandC,10149.78278
369.0772338,222.8740548,27,39.61316644,188,7.289053754,1,Chair,Metal,Brown,Rural,Fall,Online,BrandA,4710.383208
441.9361057,392.3904072,40,11.21105469,121,19.26926867,6,Table,Fabric,Red,Urban,Spring,Online,BrandD,14471.57932
371.3391195,249.7231619,32,32.75064521,89,8.282582655,2,Bed,Fabric,Red,Suburban,Fall,Online,BrandC,8417.107413
410.7776374,262.4899986,26,36.09924819,131,6.52342902,5,Sofa,Metal,Green,Rural,Winter,Retail,BrandB,5291.783895
202.7525866,105.4596921,27,47.98601892,13,7.625331429,8,Sofa,Plastic,White,Rural,Fall,Online,BrandA,697.5887064
416.6713012,217.1299581,19,47.88938969,160,14.71942498,3,Desk,Metal,Black,Rural,Summer,Online,BrandB,9455.796176
86.05168087,66.84533314,42,22.31954976,149,28.98299618,9,Desk,Glass,Black,Urban,Summer,Online,BrandC,-10254.45895
452.6674952,309.249576,29,31.68284022,175,24.96713825,7,Table,Wood,Blue,Urban,Fall,Retail,BrandC,574.4814874
296.4165693,175.0661899,39,40.93913496,130,8.538307937,9,Bed,Plastic,Green,Urban,Spring,Retail,BrandC,26409.1475
417.7839965,311.4947856,41,25.44118775,84,10.90119625,1,Sofa,Wood,Red,Urban,Fall,Retail,BrandC,11939.33158
253.543228,152.4157994,33,39.88567527,150,13.93536752,5,Sofa,Metal,Red,Suburban,Summer,Retail,BrandA,14545.28627
339.6099628,248.2727809,19,26.89472983,195,29.36788941,3,Table,Fabric,Green,Rural,Winter,Retail,BrandD,4234.304786
286.8811974,184.6606929,37,35.63165012,20,5.17171405,4,Bed,Wood,Brown,Urban,Summer,Online,BrandC,7257.781542
379.2152848,314.5290793,19,17.05791094,170,10.7244931,4,Table,Wood,Black,Suburban,Fall,Online,BrandB,9718.372401
86.73349191,71.83948349,33,17.17215357,25,21.88278282,7,Chair,Fabric,Red,Rural,Fall,Online,BrandA,2638.839508
77.1584378,53.3118633,47,30.90598408,40,28.91831203,8,Sofa,Wood,Blue,Rural,Spring,Online,BrandA,1682.369478
161.1964553,103.2185464,16,35.96723563,121,4.670256383,5,Table,Wood,Black,Rural,Fall,Retail,BrandA,2238.722309
121.7951061,78.56075657,23,35.49760814,37,6.821398626,7,Table,Fabric,White,Urban,Fall,Retail,BrandB,4580.367981
442.302605,363.6991559,7,17.77141897,87,6.770840232,3,Chair,Fabric,Green,Rural,Winter,Online,BrandD,-554.5522835
148.6462943,93.83621275,26,36.87282069,10,0.627960885,3,Desk,Metal,Black,Urban,Winter,Retail,BrandB,1431.231622
489.1393651,285.4733503,32,41.63762505,28,18.12346875,3,Sofa,Metal,White,Suburban,Winter,Online,BrandB,7928.012577
201.6031063,107.6309263,12,46.61246632,59,20.12109222,4,Table,Wood,Blue,Rural,Spring,Retail,BrandB,-4104.818095
131.9530621,90.60916557,8,31.33227516,194,18.0757767,6,Sofa,Plastic,Brown,Suburban,Spring,Online,BrandC,10115.22889
405.3643282,280.8578259,5,30.71471604,192,2.139689682,5,Desk,Metal,Green,Urban,Summer,Online,BrandC,-2547.80776
346.418499,289.7317828,42,16.36365158,60,2.076903772,8,Table,Metal,Brown,Urban,Spring,Online,BrandB,19240.37179
274.1880724,161.3584409,28,41.15045214,146,6.311596635,5,Chair,Plastic,Red,Urban,Winter,Retail,BrandB,5413.562569
299.9135979,195.6625844,5,34.76034905,173,8.708835471,5,Sofa,Plastic,Brown,Rural,Spring,Online,BrandC,4071.354061
373.6408002,307.641747,49,17.66377044,176,23.59630968,2,Chair,Fabric,Red,Rural,Fall,Online,BrandC,13978.70787
152.8046336,126.7437184,26,17.05505557,21,4.781707972,5,Desk,Metal,White,Suburban,Spring,Retail,BrandD,-5173.449516
498.3502622,325.8435433,5,34.61555696,77,1.322766492,7,Desk,Glass,Black,Urban,Fall,Online,BrandB,2603.528865
